Asset Type,Asset,Engaged People,Engaged Accounts,BDR Booked Meeting (MQL),High Value Inquiry,Qualified Inquiry,SAL $,SALQ $,Closed Won $
p_fedadf1682,p_bd46f80693,1,0,0,0,0,0,0,0
p_fa15783640,p_43860fcaf6,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_2366863655,2226,1327,1.06,3.06,3.79,133494.16,137913.84,69145.38
p_892bde13bc,p_bd91969501,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_20558679e1,6,2,0,0,0,0,0.01,0.01
p_fa15783640,p_dab65760a6,1,0,0,0,0,0,0,0
p_fedadf1682,p_338b2bb3d2,1,1,0,0,0,0,0,0
p_fa15783640,p_7078cdae40,1,1,0,0,0,0,0,0
p_fa15783640,p_72da8226a9,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_98f8c64030,9,5,0,0,0.01,0,0.02,0.04
p_54a6a1c242,p_5d1f505131,10,2,0.01,0.01,0.01,3209.52,3209.54,50.57
p_fa15783640,p_a214bc7123,1,0,0,0,0,0,0,0
p_18df50f95b,p_c8fcc52f08,1,1,0,0,0,0,0,0
p_444b282eb9,p_6479758f92,1,0,0,0,0,0,0,0
p_fa15783640,p_10346fa3fc,1,1,0,0,0,0,0,0
p_35d5f6446d,p_6799df34ac,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_f421f625d2,7,4,0,0,0.01,0,0,0
p_fedadf1682,p_2fdf45dcfc,3,0,0,0,0,0,0,0
p_337a2ae173,p_d5894ed0bd,14,3,0,0,0,0,0.04,0.07
p_463a8a7b6f,p_40ff96cbf9,2,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_fb14636cac,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_7b41ba7153,1,0,0,0,0,0,0,0
p_54a6a1c242,p_f85bd0a56d,3,0,0,0,0,0,0,0
p_463a8a7b6f,p_d0b2f36067,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_49de4120b6,29,22,0,0,0.01,1077.62,1077.67,470.17
p_5ea52c2bb2,p_d7c6997ef2,99,59,0,0.57,0.23,11429.47,11248.22,2488.7
p_fa15783640,p_c44bff8ea4,1,1,0,0,0,0,0,0
p_fa15783640,p_da68956f59,1,0,0,0,0,0,0,0
p_fa15783640,p_888bd302e0,3,2,0.02,0,0,1043.67,1043.7,0.04
p_892bde13bc,p_f21169488b,4,0,0,0,0,0,0,0
p_fa15783640,p_3d8979a5d0,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_f7fb2c8136,1,0,0,0,0,0,0,0
p_fa15783640,p_24e30d7dff,1,1,0,0.01,0,0,0,0
p_444b282eb9,p_ae51155372,1,0,0,0,0,0,0,0
p_fa15783640,p_17862474fd,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_4acc1f978a,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_22a5ab13d5,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_54e383f575,2,1,0,0,0,0,0,0
p_5ea52c2bb2,p_7f2da99d53,4,1,0,0,0,0,0,0
p_5ea52c2bb2,p_0101bdfdd6,6,3,0,0,0,0,0.02,38.03
p_5ea52c2bb2,p_d15f4d67bc,2,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_6c9964c41f,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_23e5182517,9,6,0,0,0,0,0,0
p_463a8a7b6f,p_4e2f03863b,1,0,0,0,0,0,0,0
p_18df50f95b,p_8a7deab688,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_092bafe03f,3,3,0,0,0,0,0,0
p_fedadf1682,p_f758004f43,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_d6545c13a0,15,12,0,0.07,0.08,266.05,266.08,733.12
p_18df50f95b,p_80595f2d90,21,14,0.18,0.21,0.89,5063.58,4782.11,4088.76
p_9ee8c7bb3f,p_530aef878b,1,0,0,0,0,0,0,0
p_54a6a1c242,p_bad4b1710b,14,5,0,0,0,14.42,13.97,3.55
p_463a8a7b6f,p_c31d2e6f8d,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_ed7c95b30a,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_9f5d89ec82,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_be831ac855,2,0,0,0,0,0,0,0
p_fa15783640,p_6ecdd6b317,1,1,0,0.02,0,0,0,0
p_463a8a7b6f,p_bc27da1cc5,19,14,0,0,0.11,61.29,1190.77,246.03
p_463a8a7b6f,p_d5cccd1262,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_1fd7af2283,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_8e7ea230cf,3,2,0,0.04,0.04,217.5,217.5,164.35
p_463a8a7b6f,p_af11b7742b,2,1,0,0,0,0,0,0
p_eacc5274cf,p_4bc79bb258,547,131,0.51,1.04,0.82,24804.91,24463.83,31.57
p_fa15783640,p_53d5eaeb65,2,1,0,0,0,0,0,0
p_a8e5fab6b1,p_1c8a4b3e16,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_f08aef82e9,1,0,0,0,0,0,0.01,0.01
p_5ea52c2bb2,p_993c1c7c5b,1,0,0,0,0,0,0,267.43
p_9ee8c7bb3f,p_43cd58e933,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_c2ed94004d,39,31,0.06,0,0.01,572.78,570.98,16.82
p_463a8a7b6f,p_b911aae67f,19,9,0,0.25,0.25,159.09,228.97,45.95
p_a8e5fab6b1,p_212195d353,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_e54b48e5fd,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_b8a821be6e,1,0,0,0,0,0,0,0
p_fa15783640,p_24248f365c,117,69,0.14,0.1,0.14,14908.46,17317.81,5965.45
p_892bde13bc,p_6837f1e56b,1,0,0,0,0,259.65,259.65,0
p_fedadf1682,p_508b10bdf6,10,4,0,0,0,0,0.01,212.82
p_fceac992e7,p_a01a2bf000,3,2,0,0,0,6.03,6.04,18.43
p_5ea52c2bb2,p_244e734377,1,1,0,0,0,0,0,0
p_fa15783640,p_f226e6f119,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_f0ba41f428,3,2,0,0,0,0,0,0
p_9ee8c7bb3f,p_0b8b269ef7,14,0,0,0,0,0,0,0
p_fedadf1682,p_ec2b1a2e10,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_b150029eb9,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_de1e50e2c0,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_ab76c6824f,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_8883b9dd42,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_c71fa98401,1,0,0,0,0,0,0,0
p_fa15783640,p_547e4f7fed,19,12,0,0.01,0.2,5859.53,5558.1,324.27
p_fa15783640,p_8e5ccf0c8f,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_a18329469b,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_a1c584eb1d,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_107f817b28,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_e3fb9a32b1,52,35,0,0.06,2.78,20510.1,20509.59,4494.19
p_fa15783640,p_efff2383fc,21,14,0,0,0,202.07,202.08,0.01
p_463a8a7b6f,p_bb66718bce,1,0,0,0,0,0,0,0
p_35d5f6446d,p_bc243175b9,1,0,0,0,0,0,0,0
p_fa15783640,p_62585291df,3,2,0,0,0,0,0,0
p_5ea52c2bb2,p_61a7a5265a,31,14,0,0,0.01,3465.22,3413.04,6.24
p_fa15783640,p_1a7e96ed96,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_d00f4ea2b9,17,9,0,0,0,186.53,173.26,708.01
p_463a8a7b6f,p_425e045046,1,0,0,0,0,0,0,0
p_fa15783640,p_9b1b5beb03,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_43e6ace99c,3,1,0,0,0.01,0,0,0
p_463a8a7b6f,p_e2eea5d14b,507,149,0,0.04,0.19,560.01,553.09,425.09
p_892bde13bc,p_791a95f51a,2,2,0,0,0,0,0,0
p_fa15783640,p_76a63f27bf,1,0,0,0,0,0,0,0
p_35d5f6446d,p_a5ebe0f265,5,3,0,0,0,624.89,622.06,0.02
p_5ea52c2bb2,p_e5a3f8cc98,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_60e71943a5,1,1,0,0.01,0.01,0,0,0
p_5ea52c2bb2,p_773ba8b2e1,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_d406a5859a,16,9,0,0,0,154.22,154.25,0.04
p_463a8a7b6f,p_03c6b56a2c,8,6,0,0.25,0.25,1877.59,1870.08,0
p_463a8a7b6f,p_7f0e0cf521,1,1,0,0.01,0,0,0,0
p_fa15783640,p_9888584bfb,1,0,0,0,0,0,0,0
p_fa15783640,p_1861df2aca,2,2,0,0,0.02,0,0,107.93
p_a8e5fab6b1,p_f5e725c711,1,0,0,0,0,0,0,0
p_fa15783640,p_c1a561ee5f,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_b1d7060372,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_4efbbcab7f,1,1,0,0,0,0,0,0
p_892bde13bc,p_5009f831a7,8,5,0,0,0,0,0,0
p_463a8a7b6f,p_7d843ad3d7,25,20,0,0.02,0.96,21285.71,21285.8,1023.42
p_5ea52c2bb2,p_3dfb079b7a,4,3,0,0,0,0,0,0
p_96fe923d5b,p_b666c6b1a3,1,1,0,0,0,0,0,0
p_35d5f6446d,p_fa889d9970,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_d3b5536969,18,6,0,0,0,978.85,971.4,1215.01
p_463a8a7b6f,p_6cda902303,1,1,0,0,0,0,0,0.01
p_5ea52c2bb2,p_7293f00f34,109,65,0,0.71,0.59,3609.3,3595.06,2515.08
p_463a8a7b6f,p_027f74abce,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_0e91490df5,82,39,0,0,0.08,1794.91,1733.71,62.31
p_5ea52c2bb2,p_b7a19bc016,258,155,0,0.31,0.59,30432.75,33862.48,14841.41
p_fedadf1682,p_b200303c52,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_b8144e764d,3,1,0,0,0,0,0,801.45
p_35d5f6446d,p_c2f30ef2f5,12,8,0,0,0,768.98,765.76,1.21
p_5ea52c2bb2,p_f4cbb83d94,6,2,0,0,0,0,0,0
p_463a8a7b6f,p_9967dd65ca,1,1,0,0,0,0,0,0
p_444b282eb9,p_dd7b3dc8cf,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_adb667dc1d,1,1,0,0,0,0,0,0
p_fa15783640,p_d8d64a8910,1,1,0,0,0,0,0.02,0.04
p_463a8a7b6f,p_b4ce52938b,2,1,0,0,0,0,0,0
p_fa15783640,p_52dcafc4e1,1,0,0,0,0,0,0,0
p_fa15783640,p_aa10a60385,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_586b4198c8,3,1,0,0,0,0,0,0
p_fedadf1682,p_be0c8181dc,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_983adf9e87,6,3,0,0,0,0,0,0
p_444b282eb9,p_d0726f1d05,39,9,0,0,0,54.24,54.24,0
p_9ee8c7bb3f,p_0ad1b7e3a3,3,2,0,0,0,0,0,216.96
p_463a8a7b6f,p_a5a3d775d0,9,4,0,0.01,0.03,31996.29,31826.94,0.13
p_5ea52c2bb2,p_82d4dab46e,1,0,0,0,0,0,0,0
p_fedadf1682,p_2400652771,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_58874f9282,2,1,0,0,0,0,0,0
p_5ea52c2bb2,p_2185af0170,12,9,0,0.13,0,114.5,114.5,0
p_9ee8c7bb3f,p_cc906197e5,2,0,0,0,0,0,0,0
p_54a6a1c242,p_96200a6aca,7,1,0,0,0,257.62,256.35,0
p_463a8a7b6f,p_7c24b886ca,3,0,0,0,0,0,0,0
p_35d5f6446d,p_82d766ec78,1,0,0,0,0,0,0,0
p_337a2ae173,p_38fa84f713,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_79a0e20b55,3,2,0,0,0,0,0,0
p_18df50f95b,p_316be9ecc3,1,0,0,0,0,0,0,0
p_fa15783640,p_ae61f6149e,30,20,0.13,0.52,3.64,1400.37,1400.37,0.01
p_54a6a1c242,p_958d7db760,27,17,0,0.01,0.02,1090.21,1089.79,620.51
p_463a8a7b6f,p_c392afc91e,1,0,0,0,0,0,0,0
p_18df50f95b,p_b02767661f,88,38,0,0.02,0.79,2691.95,2994.88,592.11
p_18df50f95b,p_4539835d6d,231,211,1.39,0.14,25.64,28482.3,28452.93,21605.07
p_9ee8c7bb3f,p_ef9b906ca7,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_c4c1d1b31b,1,0,0,0,0,0,0,0
p_fedadf1682,p_c5eb6026cf,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_c3b86a5990,2,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_deb9eb3a5d,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_332abda410,1,1,0,0,0,0,0,0
p_1d4c007390,p_c3c9e6e699,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_65a85923d2,2,1,0,0,0,0,0,0
p_35d5f6446d,p_b383c69550,54,31,0,0,0.01,0,0.04,0.87
p_18df50f95b,p_4aed76bd72,2,0,0,0,0,0,0,0
p_fa15783640,p_0dd5e66eb8,48,13,0,0,0.02,14821.8,15178.43,254.28
p_5ea52c2bb2,p_c8f8a6e14d,4,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_01b1833d95,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_59a0ce4fae,2,0,0,0,0,0,0,0
p_35d5f6446d,p_8e4fe399fe,1,1,0,0,0,0,0,0
p_fa15783640,p_b671a95b5d,2,2,0,0,0,0,0,0
p_463a8a7b6f,p_e36314c6c7,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_a224083099,2,1,0,0,0,0,0,0
p_5ea52c2bb2,p_67db38f214,1,0,0,0,0,0,0,0
p_fa15783640,p_c604b0a26e,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_3702c26caf,1,0,0,0,0,0,0,0
p_fa15783640,p_e7cdec794f,27,16,0,0,0,9262.7,9262.7,71.43
p_444b282eb9,p_4ee23a6b7f,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_d11ad46caf,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_b7d0488ea8,1,1,0,0,0,0,0,0
p_fa15783640,p_8084ff0264,3,2,0,0,0,0,0,0
p_a8e5fab6b1,p_86e2dbb443,1,0,0,0,0,0,0,0
p_fa15783640,p_fc850246af,22,10,0,0.3,1.94,5960.95,4812.72,529.43
p_9ee8c7bb3f,p_273a6880f0,4,2,0,0,0,0,0,0
p_fedadf1682,p_f5abd72b1e,1,0,0,0,0,0,0,0
p_fa15783640,p_ff0b17c20a,1,1,0,0,0,0,0,0
p_a8e5fab6b1,p_8599c06a84,1,1,0,0,0,0,0,0
p_54a6a1c242,p_d6e676e054,24,9,0,0,0,4286.25,4286.32,7721.5
p_463a8a7b6f,p_0135cc7c69,1,1,0,0,0,0,0,0
p_892bde13bc,p_0cc45df3d0,1,1,0,0,0,0,0,0.01
p_9ee8c7bb3f,p_0e8a145e70,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_3d0f85ab07,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_5125fcb033,340,202,0.05,0.64,0.67,33044.14,33506.64,14309.01
p_35d5f6446d,p_5d428f6ca1,12,9,0,0,0.01,2.77,2.77,25.34
p_463a8a7b6f,p_4a36305664,1,0,0,0,0,0,0,0
p_18df50f95b,p_be39991fa4,1,0,0,0,0,0,0,0
p_fa15783640,p_779944aa27,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_6b0673d678,10,4,0,0,0.07,758.56,757.82,185.79
p_5ea52c2bb2,p_d8630a82b9,10,5,0,0,0,294.48,294.48,78.12
p_35d5f6446d,p_cc00c27e35,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_581262bc6f,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_62fc091754,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_7d693d5524,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_7d5169efa4,1,1,0,0,0.01,0,0.01,0.01
p_fa15783640,p_a146b794b9,2,1,0,0,0,0,0.02,530.7
p_463a8a7b6f,p_6b570354ac,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_fabe6784cd,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_ce970b020d,2,0,0,0,0,0,0,0
p_fedadf1682,p_238744139e,1,0,0,0,0,0,0,0
p_54a6a1c242,p_810d546e3e,10,5,0,0,0,0,0.05,0.1
p_fedadf1682,p_beec927600,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_379c38ccef,13,7,0,0,0,0,0,0
p_463a8a7b6f,p_4875495742,1,1,0,0,0,0,0,0
p_fa15783640,p_ebc840a1fa,1,1,0,0,0,0,0,0
p_fa15783640,p_8ef4ffbcb5,57,36,0,0.18,0.63,13878.67,13877.91,228.96
p_892bde13bc,p_f11fe03543,33,25,0,0,2,0,0,0
p_5ea52c2bb2,p_6cc27bee01,39,24,0,0,0.34,134.07,133.82,81.92
p_463a8a7b6f,p_139ecf0b5d,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_dbf6fa9ef6,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_cbb73c2618,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_86a160f98c,7,3,0.07,0,0,0,0.01,52.34
p_35d5f6446d,p_bb7bf25c53,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_0c2ee51972,1,1,0,0,0,0,0,0
p_fedadf1682,p_6fc720cdc4,1,0,0,0,0,0,0,0
p_fedadf1682,p_919906333f,1,0,0,0,0,0,0,0
p_fedadf1682,p_a9c14a72f7,19,5,0,0,0,0,9.9,0.01
p_9ee8c7bb3f,p_c3d89a0f5e,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_78828789d9,1,0,0,0,0,0,0,0
p_fa15783640,p_cfc07fdf95,24,7,0.57,0.16,3.92,876168.97,919933.47,268966.26
p_fa15783640,p_d75a3ba054,9,6,0,0,0.74,1123.74,1123.74,325.82
p_9ee8c7bb3f,p_a32cbc4503,181,91,0.07,0.29,0.3,1437.11,1436.3,2080.54
p_463a8a7b6f,p_a8303170cc,170,85,0.2,0.34,0.44,23805.41,23898.82,1402.87
p_463a8a7b6f,p_fc458185f8,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_2271ad3976,2,1,0,0,0,0,0,0
p_337a2ae173,p_5fa15da8c6,400,106,0,0.18,0.14,3076.02,3070.32,596.7
p_463a8a7b6f,p_39b3b520a3,95,56,0.04,0.04,0.08,1072.97,3650.72,553.03
p_463a8a7b6f,p_18fc023f68,3,2,0,0,0,8.28,8,0.03
p_463a8a7b6f,p_debc05f84f,77,56,0.04,0.14,0.08,1205.41,1195.08,1069.69
p_5ea52c2bb2,p_c4aa66c646,11,5,0,0,0,10.03,9.9,0
p_fa15783640,p_c15734d1b8,1,1,0,0,0,0,0,0
p_fedadf1682,p_777beed7f3,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_15700a98a3,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_1efc727a7a,3,1,0,0,0,0,0,0
p_463a8a7b6f,p_2438d9e722,3,3,0,0,0,0,0,0
p_9ee8c7bb3f,p_5754f594da,14,11,0,0,0.97,0,0.01,15362.65
p_fa15783640,p_04ee59af8e,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_7c07f303df,3,0,0,0,0,0,0,0
p_5ea52c2bb2,p_4fe2174d4e,5,5,0,0,0,7.62,7.62,6.95
p_5ea52c2bb2,p_c289fc65dd,4,1,0,0,0,0,0,0
p_463a8a7b6f,p_aaacfc24d5,24,14,0,0,0,0,0.02,11.94
p_337a2ae173,p_29cb0743fc,243,108,0.17,0.16,0.31,30824.44,30821.3,3681.73
p_5ea52c2bb2,p_61550938b2,1,0,0,0,0,0,0,0
p_fedadf1682,p_2adf8010ef,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_72f8615a2d,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_5829995511,2,2,0,0,0,0,0,0
p_463a8a7b6f,p_b75ac87257,17,6,0,0,0,0,0,0.04
p_fedadf1682,p_686dbe564d,2,1,0,0,0,0,0,0
p_35d5f6446d,p_80bf54aa2a,2,2,0,0,0,0,0,0
p_9ee8c7bb3f,p_807d0679cb,27,14,0,0.06,0.01,1353.63,1356.58,650.25
p_fa15783640,p_85f0f592bd,156,76,0,0.06,0.16,3262.61,5105.37,1651.6
p_fa15783640,p_534320c66e,1,0,0,0,0,0,0,0
p_18df50f95b,p_f4be9d3999,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_ac184cbd4f,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_9a49c9083a,3,2,0,0,0,0,0,0
p_5ea52c2bb2,p_05fc4c3798,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_653287e4d8,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_64e5249308,3,0,0,0,0,0,0,0
p_fedadf1682,p_8f64ba7a08,1,0,0,0,0,0,0,0
p_fa15783640,p_0c2f0af507,2,0,0,0,0.01,454.49,454.49,0
p_fa15783640,p_f5afc8b270,1,1,0,0,0,0,0,0
p_35d5f6446d,p_94498efb76,1,0,0,0,0,0,0.01,0.02
p_fa15783640,p_838e86ff2d,2,1,0,0,0,0,0,0
p_fa15783640,p_2409e246d2,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_11702ba5f4,363,201,0.33,2.18,2.17,43582.92,43459.16,3300.78
p_5ea52c2bb2,p_a4dee82a03,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_378df8a261,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_24f29abf28,1,1,0,0,0,0,0,0
p_a8e5fab6b1,p_2f79c3d6af,2,0,0,0,0,0,0,0
p_337a2ae173,p_14360227bf,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_12a16f6264,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_cb086b7d25,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_7566597bd5,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_6bb1592bd3,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_aa6b8bc445,54,37,0,0.01,0,25395.2,25394.3,2707.96
p_9ee8c7bb3f,p_1cd01010b9,23,14,0,0,0.01,22.84,465.71,30.58
p_892bde13bc,p_e41d0d8ab8,54,45,1,0,1,7882.22,7882.22,0
p_fa15783640,p_13db99133b,6,3,0,0,0,0,0,0
p_463a8a7b6f,p_3bf817c127,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_1bf0952599,24,5,0,0,0,0,0,0
p_fa15783640,p_6be32cc642,30,8,0,0,0,91.86,91.86,0
p_5ea52c2bb2,p_0c63e37c69,1,0,0,0,0,0,0,0
p_35d5f6446d,p_91ea9eb99b,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_fe9b2325a9,1,1,0,0,0,0,0,0
p_a8e5fab6b1,p_541644a420,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_bb0da25391,346,209,0,0.29,0.37,27019.03,28975.41,7487.73
p_9ee8c7bb3f,p_b360b5385b,1,0,0,0,0,0,0,0
p_35d5f6446d,p_f9fca7f509,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_562024a5b0,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_75c2602bba,3,1,0,0,0,0,0,0
p_a8e5fab6b1,p_fa1ace096d,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_759aadb7cc,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_7207e89d1e,4,1,0,0,0,0,0,0.01
p_5ea52c2bb2,p_44824e43b9,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_a82768fbe1,1,0,0,0,0,0,0,0
p_35d5f6446d,p_de4915d071,1,0,0,0,0,0,0,0
p_35d5f6446d,p_671cf790ed,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_ffb73188d4,30,3,0,0,0.01,42337.47,42337.47,0
p_fa15783640,p_a2a15b287c,15,6,0,0,0,0,0.01,0.02
p_fa15783640,p_02246baab2,19,17,0,0,0.46,996.36,996.36,132.81
p_5ea52c2bb2,p_73800476f7,62,39,0,0,0.2,4600.58,5634.08,927.56
p_9ee8c7bb3f,p_3f1823da22,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_210ca1a0b8,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_7770a5692e,1,0,0,0,0,0,0,0
p_54a6a1c242,p_ffd4fd5564,14,4,0,0,0,0,0.01,0.02
p_fedadf1682,p_ce37f080c6,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_a9ee39a141,1,0,0,0,0,0,0,0
p_fa15783640,p_c8b89c477f,90,29,0,0.19,0.66,0,0.01,0.03
p_5ea52c2bb2,p_afb93de220,4,2,0,0,0,0,0,244.34
p_463a8a7b6f,p_e245ea6c66,2,0,0,0,0,0,0,0
p_a8e5fab6b1,p_32fcc206da,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_620db1f526,2,0,0,0,0,0,0,0
p_fa15783640,p_50be99e433,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_188e06361e,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_3f549bf4b4,1,0,0,0,0,0,0,0
p_fa15783640,p_e2b9563f91,40,20,0,0.1,0.69,659.75,4288.39,1459.55
p_444b282eb9,p_87331f40bd,33,16,0,0,0,17.03,977.87,0.01
p_fa15783640,p_a8964ef7ed,7,2,0,0,0,0,0,0.02
p_96fe923d5b,p_94966bda4e,1,1,0,0,0,0,0.01,0.01
p_35d5f6446d,p_aa934c5e75,17,8,0,0,0.01,0,0,0.77
p_9ee8c7bb3f,p_9a4fcc12fb,2,2,0,0,0,0,0,0
p_fedadf1682,p_9cecbe68f1,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_1894849007,7,3,0,0,0,8116.04,8116.04,203.75
p_5ea52c2bb2,p_80858933be,2,2,0,0,0,73.48,73.08,0.12
p_444b282eb9,p_5b5d34d0bd,1,1,0,0,0,0,0,0
p_a8e5fab6b1,p_eb7bf61246,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_a1f2d433db,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_77b46ce73c,1,0,0,0,0,0,0,0
p_eacc5274cf,p_81ce46abdd,2,0,0,0,0,0,0,0
p_35d5f6446d,p_b81c990e4d,1,0,0,0,0,0,0,0
p_35d5f6446d,p_42059f30bb,1,1,0,0,0,0,0,0
p_fedadf1682,p_c154893abb,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_4dcc640ee8,1,0,0,0,0,0,0,0
p_18df50f95b,p_19649efe04,1,1,0,0,0,0,0.01,0.02
p_463a8a7b6f,p_c12c24d5de,3,0,0,0,0,0,0,0
p_463a8a7b6f,p_fc425630a3,2,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_91d1c66443,2,1,0,0,0,0,0,0
p_fedadf1682,p_9ce1065288,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_fb61665c9f,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_cd44053aac,8,3,0,0,0,0,0.01,0.02
p_a8e5fab6b1,p_b75a67ab7b,1,0,0,0,0,0,0,0
p_fa15783640,p_f87543b1e5,1,0,0,0,0,0,0,0
p_444b282eb9,p_bb1be90eac,1,0,0,0,0,0,0,0
